"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.variable_name","Answer.Desirable","Answer.clarityreason","Answer.desirabilityreason","Answer.feasibilereason","Answer.feasible","Answer.overall","Answer.viability","Approve","Reject"
"3087LXLJ6MS4XWT106R1TTBH0K60F4","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:42:33 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","352YTHGROWP7X0024Z74W19NZPF4HW","AB3UB7MB7X5R1","Approved","Mon Oct 12 00:37:41 PDT 2020","Mon Oct 12 00:47:46 PDT 2020","Thu Oct 15 00:47:46 PDT 2020","Thu Oct 15 00:47:56 PDT 2020","","","605","100% (275/275)","100% (251/251)","0% (0/0)","<h2>Cool City Challenge! Block by Block organizing for carbon reduction- behavior change</h2><p>The Cool City Challenge is a bottom-up organizing strategy to bring cities to deep carbon reduction- starting at the block level. Goals: Enroll 3 cities in 3 years to recruit 25% of households to reduce their carbon footprint by 25%Outcomes:Create social connection and networks around climate changeDevelop demand-side drivers for renewable energy and energy efficiency technologiesBuild political power for climate actionDevelop pathways for behavior changeEnroll cities to cooperate- bypassing the current political stagnationChange consciousnessI am familiar with this project but not involved in the rollout. I will reach out to the principals to see if they'd like to engage on OpenIDEO if there's interest.</p><h4>What community does this idea benefit and who are the main players?</h4><p>The main players are the city politicians and staff; community organizers; block-by-block resident groups; individuals and families</p><h4>How does your idea specifically help your community rapidly transition to renewables?</h4><p>The tools for real community engagement and recruitment exist. This research has been demonstrated as viable and is ready to scale. Once brought to scale- this methodology will engage individuals at the block level to implement carbon reduction strategies- including renewable energy. This is a perfect organizing tool to be added to system designs for community-scale renewable energy. Of then the technological solutions leave out the community-building solutions- which are the only viable pathway for fast adoption.</p><h4>What early- lightweight experiment can you try out in your own community to find out if the idea will meet your expectations?</h4><p>Some lightweight experiments have been completed. More explanation here: http://www.empowermentinstitute.net/index.php/community/community-empowerment</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>My post doesn't mention a specific type of energy</p><h4>This idea emerged from:</h4><p>An Individual</p>","2","","How will residents be convinced to reduce their footprint? How will they find it ok?","25% is quite a lot, this is not really possible unless the environment changes, like better infrastructure/public transport.","3","2","2"
"3087LXLJ6MS4XWT106R1TTBH0K60F4","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:42:33 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3RXPCZQMQQNC5588XB6KD3QJ85F1G4","A59SC5P7P66F1","Approved","Sun Oct 04 23:22:18 PDT 2020","Sun Oct 04 23:26:27 PDT 2020","Wed Oct 07 23:26:27 PDT 2020","Wed Oct 07 23:27:07 PDT 2020","","","249","100% (268/268)","100% (268/268)","100% (24/24)","<h2>Cool City Challenge! Block by Block organizing for carbon reduction- behavior change</h2><p>The Cool City Challenge is a bottom-up organizing strategy to bring cities to deep carbon reduction- starting at the block level. Goals: Enroll 3 cities in 3 years to recruit 25% of households to reduce their carbon footprint by 25%Outcomes:Create social connection and networks around climate changeDevelop demand-side drivers for renewable energy and energy efficiency technologiesBuild political power for climate actionDevelop pathways for behavior changeEnroll cities to cooperate- bypassing the current political stagnationChange consciousnessI am familiar with this project but not involved in the rollout. I will reach out to the principals to see if they'd like to engage on OpenIDEO if there's interest.</p><h4>What community does this idea benefit and who are the main players?</h4><p>The main players are the city politicians and staff; community organizers; block-by-block resident groups; individuals and families</p><h4>How does your idea specifically help your community rapidly transition to renewables?</h4><p>The tools for real community engagement and recruitment exist. This research has been demonstrated as viable and is ready to scale. Once brought to scale- this methodology will engage individuals at the block level to implement carbon reduction strategies- including renewable energy. This is a perfect organizing tool to be added to system designs for community-scale renewable energy. Of then the technological solutions leave out the community-building solutions- which are the only viable pathway for fast adoption.</p><h4>What early- lightweight experiment can you try out in your own community to find out if the idea will meet your expectations?</h4><p>Some lightweight experiments have been completed. More explanation here: http://www.empowermentinstitute.net/index.php/community/community-empowerment</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>My post doesn't mention a specific type of energy</p><h4>This idea emerged from:</h4><p>An Individual</p>","3","","The concept addresses a real problem and provides a solution.However, I am not sure whether enough people will be willing to participate, as I don't see a clear incentive for them.","The concept describes quite a large scale and timeframe and I think it might be difficult to get that many people on board as they would like to have.","2","2","3"
"34O39PNDK6K2K91KPHOKUZLJUCDRBB","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:41:44 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","34MAJL3QP5ZS3ST3PEI2S78DGKK43C","A59SC5P7P66F1","Approved","Sun Oct 04 23:27:05 PDT 2020","Sun Oct 04 23:30:19 PDT 2020","Wed Oct 07 23:30:19 PDT 2020","Wed Oct 07 23:31:07 PDT 2020","","","194","100% (268/268)","100% (268/268)","100% (24/24)","<h2>A simple system to harness the potential energy of falling rain and collect fresh water at the same time.</h2><p>This idea is a mechanical system that collects rain water at a height and uses this to turn a dynamo and recharge large batteries as it comes down to ground level. Here it is emptied into storage tanks or wells for later use.The system provides free renewable energy and clean water to remote areas with high rainfall anywhere in the world.The key points are that: -it can be reasonably cheap to make and easy for local communities to construct themselves. - Useful in areas that are often cloudy and solar is not particularly effective - Each tower can generate enough electricity topower lighting at a recharge station and recharge radio equipment or mobile phones for locals.</p><h4>What community does this idea benefit and who are the main players?</h4><p>The biggest places that will benefit are those in high rainfall/monsoon regions where a lot of rain can fall for many days. During the rainy season heavy cloud cover can mean very little sunlight for effective solar panel use. Areas that have no electricity supply at all will benefit the most.</p><h4>What skills- input or guidance are you keen to connect with from the OpenIDEO community to help you build out or refine your idea further?</h4><p>We need to be able to use mathematical/physics models to see how much rain water needs to be collected to generate certain amounts of electricity. What size of trough is needed- how may towers are needed to have a constant supply of electricity while it rains?</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A type of energy not listed</p><h4>This idea emerged from:</h4><p>An Individual</p>","5","If this works, I think there could be a lot of demand for this concept and people will want to use it on a longer term.","This concept addresses a real problem for which it might provide a solution.","I am not sure about the calculations on how many water is needed to be able to power a dynamo. Otherwise I think it is perfectly feasible.","4","4","5"
"34O39PNDK6K2K91KPHOKUZLJUCDRBB","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:41:44 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3P4MQ7TPPYOHRMIPJM7VI4CVE4LBBN","AB3UB7MB7X5R1","Approved","Thu Oct 08 00:02:34 PDT 2020","Thu Oct 08 00:16:05 PDT 2020","Sun Oct 11 00:16:05 PDT 2020","Sun Oct 11 00:16:27 PDT 2020","","","811","100% (275/275)","100% (251/251)","0% (0/0)","<h2>A simple system to harness the potential energy of falling rain and collect fresh water at the same time.</h2><p>This idea is a mechanical system that collects rain water at a height and uses this to turn a dynamo and recharge large batteries as it comes down to ground level. Here it is emptied into storage tanks or wells for later use.The system provides free renewable energy and clean water to remote areas with high rainfall anywhere in the world.The key points are that: -it can be reasonably cheap to make and easy for local communities to construct themselves. - Useful in areas that are often cloudy and solar is not particularly effective - Each tower can generate enough electricity topower lighting at a recharge station and recharge radio equipment or mobile phones for locals.</p><h4>What community does this idea benefit and who are the main players?</h4><p>The biggest places that will benefit are those in high rainfall/monsoon regions where a lot of rain can fall for many days. During the rainy season heavy cloud cover can mean very little sunlight for effective solar panel use. Areas that have no electricity supply at all will benefit the most.</p><h4>What skills- input or guidance are you keen to connect with from the OpenIDEO community to help you build out or refine your idea further?</h4><p>We need to be able to use mathematical/physics models to see how much rain water needs to be collected to generate certain amounts of electricity. What size of trough is needed- how may towers are needed to have a constant supply of electricity while it rains?</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A type of energy not listed</p><h4>This idea emerged from:</h4><p>An Individual</p>","4","Because rain is not strong, it needs a lot of these products","Turning something undesirable into energy is good.","I'm not sure if rain is strong enough to generate enough energy.","2","3","2"
"35JDMRECC4L92M4QJXWYW3DXV0GEG3","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:55:54 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3CFVK00FWMXNYJN6E8FHLRM8CXU6LQ","AB3UB7MB7X5R1","Approved","Mon Oct 12 00:47:46 PDT 2020","Mon Oct 12 00:54:26 PDT 2020","Thu Oct 15 00:54:26 PDT 2020","Thu Oct 15 00:54:56 PDT 2020","","","400","100% (275/275)","100% (251/251)","0% (0/0)","<h2>Create a marketplace that increases demand for energy efficient products.</h2><p>Create a website that tests the energy efficiency of consumer products- sells the best of them- rejects those that don't meet the standards and educates consumers about which is best to buy in terms of energy usage.</p><h4>What community does this idea benefit and who are the main players?</h4><p>This benefits consumers looking for energy related information for the products they're buying and the manufacturersof energy efficient products. This would focus on targeting educated consumers in developed countries first. The site would gain traction by first finding groups that are already advocates with money to spend a little extra on energy efficient products. Then it would rely on educating additional- more mainstream consumers to continue growing.Manufacturer's will also want to cooperate by providing the information about the energy used to produce or dispose of the products to gain access to the marketplace. If they truly have made improvements- they will want to show the proof of that.</p><h4>How does your idea specifically help your community rapidly transition to renewables?</h4><p>It allows for energy efficiency to be a main consideration when buying new products. We can be sure that millions of people will continue to buy tons of stuff years into the future. We can also be sure that businesses will continue to sell millions of products too. It will be easier to slightly adjust that behavior than to make large changes to it. If consumers demand more energy efficient products- then businesses will clamor over themselves to meet that demand- profitably. That will help reduce the energy demand world-wide- and allow renewable energy sources to provide a larger percentage of energy.</p><h4>What early- lightweight experiment can you try out in your own community to find out if the idea will meet your expectations?</h4><p>Go out into stores where people buy these products and talk to them. Watch them as they decide which appliance to purchase. Start with people who care about the issue and then broaden to the main-stream. Show them mockups and prototypes in the store of sample energy scores for the products they're considering and explore whether that affects their decision of which to buy. Experiment with educating consumers about specific aspects of the issue and then exploring whether that affects their purchase decision. Talk to manufactures and explore how likely they would be to make changes to their products knowing that there is a growing consumer demand for those changes.</p><h4>What skills- input or guidance are you keen to connect with from the OpenIDEO community to help you build out or refine your idea further?</h4><p>What can manufactures do to make products more energy efficient? What types of products can we include in this? How to we evolve this from being focused just on reducing energy use to producing products that create renewable energy?</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A combination of various types of renewable energy</p><h4>This idea emerged from:</h4><p>An Individual</p>","3","Electronics already have energy rating. Shop is competing with shops who have a better marketposition.","it will have a clearer overview what is ok to buy","","4","3","2"
"35JDMRECC4L92M4QJXWYW3DXV0GEG3","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:55:54 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3WR9XG3T64NA4BUQRQLS5OKTLM647H","A59SC5P7P66F1","Approved","Sun Oct 04 23:40:09 PDT 2020","Sun Oct 04 23:43:44 PDT 2020","Wed Oct 07 23:43:44 PDT 2020","Wed Oct 07 23:44:07 PDT 2020","","","215","100% (268/268)","100% (268/268)","100% (24/24)","<h2>Create a marketplace that increases demand for energy efficient products.</h2><p>Create a website that tests the energy efficiency of consumer products- sells the best of them- rejects those that don't meet the standards and educates consumers about which is best to buy in terms of energy usage.</p><h4>What community does this idea benefit and who are the main players?</h4><p>This benefits consumers looking for energy related information for the products they're buying and the manufacturersof energy efficient products. This would focus on targeting educated consumers in developed countries first. The site would gain traction by first finding groups that are already advocates with money to spend a little extra on energy efficient products. Then it would rely on educating additional- more mainstream consumers to continue growing.Manufacturer's will also want to cooperate by providing the information about the energy used to produce or dispose of the products to gain access to the marketplace. If they truly have made improvements- they will want to show the proof of that.</p><h4>How does your idea specifically help your community rapidly transition to renewables?</h4><p>It allows for energy efficiency to be a main consideration when buying new products. We can be sure that millions of people will continue to buy tons of stuff years into the future. We can also be sure that businesses will continue to sell millions of products too. It will be easier to slightly adjust that behavior than to make large changes to it. If consumers demand more energy efficient products- then businesses will clamor over themselves to meet that demand- profitably. That will help reduce the energy demand world-wide- and allow renewable energy sources to provide a larger percentage of energy.</p><h4>What early- lightweight experiment can you try out in your own community to find out if the idea will meet your expectations?</h4><p>Go out into stores where people buy these products and talk to them. Watch them as they decide which appliance to purchase. Start with people who care about the issue and then broaden to the main-stream. Show them mockups and prototypes in the store of sample energy scores for the products they're considering and explore whether that affects their decision of which to buy. Experiment with educating consumers about specific aspects of the issue and then exploring whether that affects their purchase decision. Talk to manufactures and explore how likely they would be to make changes to their products knowing that there is a growing consumer demand for those changes.</p><h4>What skills- input or guidance are you keen to connect with from the OpenIDEO community to help you build out or refine your idea further?</h4><p>What can manufactures do to make products more energy efficient? What types of products can we include in this? How to we evolve this from being focused just on reducing energy use to producing products that create renewable energy?</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A combination of various types of renewable energy</p><h4>This idea emerged from:</h4><p>An Individual</p>","4","I can see how companies would be willing to have their products featured on the website or would be willing to pay for advertisements to sustain the platform.","I think a lot of environment-conscious people would love to have one website where they can find information about the greennes of a multitude of products.","I think the hardest part will be to develop an objective way of rating products and to create a database with enough products to make the website interesting.","4","4","5"
"36KM3FWE3RORI3EVINTP51Y02WN070","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:47:10 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","33LK57MYLUHCQ6270M9TUBTY9VYSZG","AB3UB7MB7X5R1","Approved","Sun Oct 11 19:19:44 PDT 2020","Sun Oct 11 19:32:47 PDT 2020","Wed Oct 14 19:32:47 PDT 2020","Wed Oct 14 19:33:32 PDT 2020","","","783","100% (275/275)","100% (251/251)","0% (0/0)","<h2>Personal Monitors for Reduced Energy Consumption</h2><p>People need to know who (a face and name) they are paying energy bills to and who is tracking their energy expenditures for them to make more conscious energy related decisions. Our approach connects personalized energy experts who are workers at electricity grids or members of an organization such as LEED to families based on regions and socio-economic class. The expert could hold monthly meetings to provide information about energy and new low cost technologies that could help them save their energy consumption and identify a monthly target for each house. These experts would work closely with community leaders (if any) and create an energy council in the region that would be responsible for daily monitoring of payments.</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A type of energy not listed</p><h4>This idea emerged from:</h4><p>A Group Brainstorm</p>","4","Ai is being developed. Will Ai take over this task?","Being able to connect with an expert personally, people are more involved.","The hiring of the experts will cost extra. Will it be worth the money?","3","4","3"
"36KM3FWE3RORI3EVINTP51Y02WN070","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:47:10 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3VBEN272MLBCZP72AUL494DSY5TGS4","A59SC5P7P66F1","Approved","Mon Oct 05 09:01:44 PDT 2020","Mon Oct 05 09:04:50 PDT 2020","Thu Oct 08 09:04:50 PDT 2020","Thu Oct 08 09:05:39 PDT 2020","","","186","100% (268/268)","100% (268/268)","100% (24/24)","<h2>Personal Monitors for Reduced Energy Consumption</h2><p>People need to know who (a face and name) they are paying energy bills to and who is tracking their energy expenditures for them to make more conscious energy related decisions. Our approach connects personalized energy experts who are workers at electricity grids or members of an organization such as LEED to families based on regions and socio-economic class. The expert could hold monthly meetings to provide information about energy and new low cost technologies that could help them save their energy consumption and identify a monthly target for each house. These experts would work closely with community leaders (if any) and create an energy council in the region that would be responsible for daily monitoring of payments.</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A type of energy not listed</p><h4>This idea emerged from:</h4><p>A Group Brainstorm</p>","2","I don't think this idea can sustain itself and I don't think there will be enough demand for it.","I think people will consider their energy consumption/ bills to be very private and they are probably not willing to discuss their energy consumption with a third person.","I don't think energy companies will have the resources to give each houeshold a personal energy coach.","1","1","1"
"382GHPVPHS3QG8V9ZCD14NCXE6H34E","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:42:19 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3V0Z7YWSIZC2CNGZ5A5KIN3YNQOV2B","AB3UB7MB7X5R1","Approved","Thu Oct 08 06:40:35 PDT 2020","Thu Oct 08 06:49:21 PDT 2020","Sun Oct 11 06:49:21 PDT 2020","Sun Oct 11 06:49:37 PDT 2020","","","526","100% (275/275)","100% (251/251)","0% (0/0)","<h2>NetPlus: Turning individuals- communities- and businesses into net producers of energy.</h2><p>While many cities and companies are looking for ways to become more environmentally friendly- most are limiting their efforts to simply reducing consumption.NetPlus envisions a movement- powered by public-private partnerships and systems building- that inspires individuals- communities- and businesses into net producers of energy.This is accomplished by a combination of implementing best practices for reducing the need for energy consumption- while focussing on the opportunities for energy generation.</p><h4>What community does this idea benefit and who are the main players?</h4><p>Mostly school communities in urban/rural areas. The main players are the school administration- teachers- parents- students- local power company and local government.</p><h4>How does your idea specifically help your community rapidly transition to renewables?</h4><p>Benefits concentric communities centered around schools. Changing the way children interact and learn about renewable energy- making it an inherent part of their everyday life- will also lead to educating their parents and in turn theentire community around them.</p><h4>What early- lightweight experiment can you try out in your own community to find out if the idea will meet your expectations?</h4><p>DIY projects in the classroom: building your own solar backpack- creating soccer balls and footballs that create energy- plans for farmers markets and community vegetable garden that can be used for school lunchesBring in different members of the community to speak to children about their own experiences and open their eyes to the world of sustainability outside the classroom walls.</p><h4>What skills- input or guidance are you keen to connect with from the OpenIDEO community to help you build out or refine your idea further?</h4><p>It’d be beneficial to speak with:- Members of a school system who are also interested in this topic and how it can be applied in the community and classroom - Schools that are already committed to some sort of energy reducing program - Designers who have worked on kinetic playgrounds- Those who frequent farmers markets and/or have helped set one up - Members of community gardens who can speak to the setup- amount of work- maintenance- etc.</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A combination of various types of renewable energy</p><h4>This idea emerged from:</h4><p>A Group Brainstorm</p>","2","Do people think that sustainability has such priority in the course material?","The first paragraph is a completely different idea than the rest.","Having people giving lectures about sustainability is possible.","4","2","3"
"382GHPVPHS3QG8V9ZCD14NCXE6H34E","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:42:19 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3VHHR074H4T62J1BXIK9R5M4782L7S","A59SC5P7P66F1","Approved","Mon Oct 05 08:56:20 PDT 2020","Mon Oct 05 09:01:38 PDT 2020","Thu Oct 08 09:01:38 PDT 2020","Thu Oct 08 09:01:39 PDT 2020","","","318","100% (268/268)","100% (268/268)","100% (24/24)","<h2>NetPlus: Turning individuals- communities- and businesses into net producers of energy.</h2><p>While many cities and companies are looking for ways to become more environmentally friendly- most are limiting their efforts to simply reducing consumption.NetPlus envisions a movement- powered by public-private partnerships and systems building- that inspires individuals- communities- and businesses into net producers of energy.This is accomplished by a combination of implementing best practices for reducing the need for energy consumption- while focussing on the opportunities for energy generation.</p><h4>What community does this idea benefit and who are the main players?</h4><p>Mostly school communities in urban/rural areas. The main players are the school administration- teachers- parents- students- local power company and local government.</p><h4>How does your idea specifically help your community rapidly transition to renewables?</h4><p>Benefits concentric communities centered around schools. Changing the way children interact and learn about renewable energy- making it an inherent part of their everyday life- will also lead to educating their parents and in turn theentire community around them.</p><h4>What early- lightweight experiment can you try out in your own community to find out if the idea will meet your expectations?</h4><p>DIY projects in the classroom: building your own solar backpack- creating soccer balls and footballs that create energy- plans for farmers markets and community vegetable garden that can be used for school lunchesBring in different members of the community to speak to children about their own experiences and open their eyes to the world of sustainability outside the classroom walls.</p><h4>What skills- input or guidance are you keen to connect with from the OpenIDEO community to help you build out or refine your idea further?</h4><p>It’d be beneficial to speak with:- Members of a school system who are also interested in this topic and how it can be applied in the community and classroom - Schools that are already committed to some sort of energy reducing program - Designers who have worked on kinetic playgrounds- Those who frequent farmers markets and/or have helped set one up - Members of community gardens who can speak to the setup- amount of work- maintenance- etc.</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A combination of various types of renewable energy</p><h4>This idea emerged from:</h4><p>A Group Brainstorm</p>","3","The idea of generating energy is interesting, however I feel like the description of the execution of this idea is not leading to generating energy. Therefore I don't feel like the concept will reach its target, therefore I don't think the idea is very viable.","The concept sounds interesting, but is a little bit all over the place still. I am not sure whether schools are interested in the concept, because they might already have a very full curriculum, but it could be interesting.","This concept describes different ideas of implementation. The smaller ideas that are described to be started with sound more feasible than the concept of generating energy as a whole.","3","2","2"
"389A2A304OUXUK9R9410LNQE37E0CT","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:42:13 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","382M9COHEIRUUO3FT4QGO2A46MAUES","AB3UB7MB7X5R1","Approved","Sun Oct 11 16:13:40 PDT 2020","Sun Oct 11 16:15:53 PDT 2020","Wed Oct 14 16:15:53 PDT 2020","Wed Oct 14 16:16:30 PDT 2020","","","133","100% (275/275)","100% (251/251)","0% (0/0)","<h2>(Update:) Let's create addicts!</h2><p>Using the psychology in behalf of creating a positive addictions to use renewable energy technologies. People are intended to get used to a things that give them pleasure- right? So let's create some pleasure by renewable energyand make them addict. It is a 6 step process including;0. Feasibility ( Place- Actors & Funding )1. Install 2. Monitor3. Reward 4. Uninstall5. Monitor & Compare6.Reinstall & Financial Model</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A combination of various types of renewable energy</p><h4>This idea emerged from:</h4><p>An Individual</p>","1","","In what way can you be addicted on renewable energy? Playing on addiction is not ethical. How can people be addicted to renewable energy?","","1","1","1"
"389A2A304OUXUK9R9410LNQE37E0CT","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:42:13 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","3ZSY5X72NYNOQNONJOY7O3HY3PCORM","A59SC5P7P66F1","Approved","Sun Oct 11 07:15:52 PDT 2020","Sun Oct 11 07:16:29 PDT 2020","Wed Oct 14 07:16:29 PDT 2020","Wed Oct 14 07:17:16 PDT 2020","","","37","100% (268/268)","100% (268/268)","100% (24/24)","<h2>(Update:) Let's create addicts!</h2><p>Using the psychology in behalf of creating a positive addictions to use renewable energy technologies. People are intended to get used to a things that give them pleasure- right? So let's create some pleasure by renewable energyand make them addict. It is a 6 step process including;0. Feasibility ( Place- Actors & Funding )1. Install 2. Monitor3. Reward 4. Uninstall5. Monitor & Compare6.Reinstall & Financial Model</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>A combination of various types of renewable energy</p><h4>This idea emerged from:</h4><p>An Individual</p>","3","","Interesting approach, but the concept itself is not very well explained and therefore difficult to judge.","","1","1","1"
"39AYGO6AFFWBZZSX0JQVAZUHFEE6NI","3UZRKKY9ASJZSPXEC239C63ZTYYO48","Rate ideas (renewable energy) both","In this survey we present a few ideas from a given challenge. We ask you to give a rating to each idea based on some criteria. Our goal is to devise a technique to semi-automatically rate a large set of design ideas.","survey, rating","$0.00","Tue Sep 22 05:50:49 PDT 2020","2","BatchId:294737;OriginalHitTemplateId:921587278;","2592000","259200","Mon Nov 16 04:58:04 PST 2020","","","34Q075JO1YPFU1XNJ9HHSB331O301D","AB3UB7MB7X5R1","Approved","Sun Oct 11 20:04:01 PDT 2020","Sun Oct 11 20:07:55 PDT 2020","Wed Oct 14 20:07:55 PDT 2020","Wed Oct 14 20:08:32 PDT 2020","","","234","100% (275/275)","100% (251/251)","0% (0/0)","<h2>Energyzers - UPDATED Feb 10th</h2><p>Our idea envisions a platform aiming to shape the available information on Renewable Energy Community projects and put together interested parties. The goal is to propitiate the disruption of the actual energy model andwork towards community-backed and local renewable energy projects.</p><h4>How does your idea specifically help your community rapidly transition to renewables?</h4><p>A) Facilitating the access to information to communities: showing them that “going green together” is possible and feasible. Also by showing that many communities around the world have similar concerns and motivations: They are not alone. B)Providing highly-skilled committed advice at no monetary price.</p><h4>What skills- input or guidance are you keen to connect with from the OpenIDEO community to help you build out or refine your idea further?</h4><p>- Information architecture experts. A proper structuring on the information on the projects and contact is key to make the Energy Angels project scalable. Specially Ambassadors will benefit on a well-structured information since their project filtering role will have a lot to do with crawling the data and find best analogous cases.- Web programmers. Private companies working pro-bono because of shared values (as happens with The Ocean Cleanup project). - Designers and story-tellers to create catching case studies and multimedia materials.- Communication strategists (and management at all levels).</p><h4>Please indicate which type of energy is most relevant to this post:</h4><p>My post doesn't mention a specific type of energy</p><h4>This idea emerged from:</h4><p>A Group Brainstorm</p>","4","There might already be some communities out there.","These people are enthusiastic people and would love to share their passion.","Building a community is doable, it needs a profit model though.","4","4","3"
